ID	QUALITY
SRR1383456.45332	16
SRR1383456.45330	31
SRR1383456.45334	23
SRR1383456.45335	16
SRR1383456.45337	26
SRR1383456.45336	26
SRR1383456.45338	37
SRR1383456.45339	34
SRR1383456.45341	36
SRR1383456.45340	22
SRR1383456.45342	3
SRR1383456.45343	26
SRR1383456.45344	16
SRR1383456.45345	15
SRR1383456.45346	35
SRR1383456.45349	26
SRR1383456.45347	14
SRR1383456.45350	26
SRR1383456.45351	18
SRR1383456.45348	6
SRR1383456.45352	23
SRR1383456.45353	32
SRR1383456.45354	17
SRR1383456.45355	27
SRR1383456.45356	5
SRR1383456.45357	16
SRR1383456.45358	36
SRR1383456.45359	6
SRR1383456.45360	27
SRR1383456.45362	37
SRR1383456.45361	29
SRR1383456.45363	35
SRR1383456.45364	14
SRR1383456.45366	8
SRR1383456.45365	31
SRR1383456.45367	17
SRR1383456.45368	20
SRR1383456.45369	14
SRR1383456.45370	26
SRR1383456.45371	10
SRR1383456.45372	36
SRR1383456.45374	25
SRR1383456.45373	28
SRR1383456.45375	13
SRR1383456.45376	9
SRR1383456.45378	31
SRR1383456.45377	36
SRR1383456.45380	21
SRR1383456.45379	18
SRR1383456.45381	3
SRR1383456.45382	7
SRR1383456.45383	23
SRR1383456.45384	30
SRR1383456.45385	20
SRR1383456.45386	26
SRR1383456.45387	31
SRR1383456.45389	37
SRR1383456.45388	17
SRR1383456.45390	25
SRR1383456.45391	17
SRR1383456.45392	7
SRR1383456.45393	37
SRR1383456.45394	16
SRR1383456.45395	17
SRR1383456.45396	36
SRR1383456.45397	4
SRR1383456.45398	5
SRR1383456.45399	21
SRR1383456.45401	37
SRR1383456.45400	31
SRR1383456.45403	36
SRR1383456.45402	4
SRR1383456.45404	21
SRR1383456.45405	25
SRR1383456.45406	36
SRR1383456.45407	37
SRR1383456.45408	21
SRR1383456.45409	36
SRR1383456.45410	37
SRR1383456.45411	35
SRR1383456.45412	30
SRR1383456.45413	28
SRR1383456.45414	32
SRR1383456.45415	19
SRR1383456.45416	22
SRR1383456.45417	37
SRR1383456.45418	10
SRR1383456.45419	10
SRR1383456.45420	35
SRR1383456.45421	28
SRR1383456.45422	28
SRR1383456.45423	37
SRR1383456.45424	17
SRR1383456.45425	20
SRR1383456.45429	23
SRR1383456.45427	37
SRR1383456.45428	19
SRR1383456.45426	9
SRR1383456.45430	34
SRR1383456.45431	28
SRR1383456.45432	14
SRR1383456.45433	20
SRR1383456.45434	17
SRR1383456.45435	24
SRR1383456.45436	34
SRR1383456.45437	34
SRR1383456.45439	30
SRR1383456.45438	17
SRR1383456.45440	9
SRR1383456.45441	35
SRR1383456.45442	29
SRR1383456.45443	21
SRR1383456.45444	15
SRR1383456.45448	21
SRR1383456.45446	29
SRR1383456.45447	19
SRR1383456.45445	36
SRR1383456.45449	33
SRR1383456.45450	21
SRR1383456.45453	35
SRR1383456.45452	27
SRR1383456.45451	36
SRR1383456.45454	25
SRR1383456.45456	35
SRR1383456.45455	19
SRR1383456.45457	22
SRR1383456.45458	30
SRR1383456.45459	36
SRR1383456.45460	10
SRR1383456.45461	37
SRR1383456.45462	6
SRR1383456.45463	17
SRR1383456.45464	15
SRR1383456.45465	29
SRR1383456.45466	22
SRR1383456.45467	15
SRR1383456.45468	15
SRR1383456.45469	33
SRR1383456.45470	35
SRR1383456.45474	29
SRR1383456.45472	31
SRR1383456.45473	6
SRR1383456.45476	23
SRR1383456.45475	31
SRR1383456.45471	24
SRR1383456.45477	34
SRR1383456.45478	36
SRR1383456.45482	21
SRR1383456.45480	37
SRR1383456.45484	27
SRR1383456.45479	36
SRR1383456.45483	6
SRR1383456.45481	36
SRR1383456.45485	32
SRR1383456.45486	37
SRR1383456.45487	26
SRR1383456.45488	4
SRR1383456.45489	6
SRR1383456.45490	5
SRR1383456.45491	28
SRR1383456.45492	15
SRR1383456.45496	36
SRR1383456.45494	14
SRR1383456.45495	34
SRR1383456.45493	7
SRR1383456.45497	27
SRR1383456.45498	35
SRR1383456.45499	15
SRR1383456.45500	20
SRR1383456.45501	4
SRR1383456.45502	37
SRR1383456.45503	17
SRR1383456.45504	13
SRR1383456.45505	31
SRR1383456.45506	12
SRR1383456.45507	23
SRR1383456.45508	24
SRR1383456.45510	34
SRR1383456.45512	15
SRR1383456.45511	21
SRR1383456.45513	3
SRR1383456.45514	28
SRR1383456.45509	37
SRR1383456.45515	33
SRR1383456.45516	12
SRR1383456.45517	30
SRR1383456.45521	37
SRR1383456.45518	28
SRR1383456.45520	20
SRR1383456.45519	27
SRR1383456.45522	11
SRR1383456.45523	35
SRR1383456.45525	24
SRR1383456.45524	20
SRR1383456.45526	10
SRR1383456.45527	21
SRR1383456.45528	8
SRR1383456.45529	28
SRR1383456.45530	4
SRR1383456.45531	7
SRR1383456.45532	29
SRR1383456.45533	12
SRR1383456.45534	37
SRR1383456.45535	7
SRR1383456.45536	33
SRR1383456.45537	26
SRR1383456.45538	31
SRR1383456.45539	33
SRR1383456.45540	15
SRR1383456.45541	28
SRR1383456.45542	36
SRR1383456.45546	15
SRR1383456.45544	31
SRR1383456.45545	6
SRR1383456.45543	18
SRR1383456.45547	17
SRR1383456.45548	12
SRR1383456.45549	31
SRR1383456.45550	23
SRR1383456.45551	35
SRR1383456.45552	37
SRR1383456.45553	30
SRR1383456.45554	27
SRR1383456.45555	36
SRR1383456.45556	32
SRR1383456.45557	4
SRR1383456.45558	18
SRR1383456.45559	24
SRR1383456.45560	21
SRR1383456.45561	22
SRR1383456.45562	33
SRR1383456.45563	27
SRR1383456.45564	25
SRR1383456.45565	36
SRR1383456.45566	27
SRR1383456.45567	6
SRR1383456.45568	25
SRR1383456.45569	4
SRR1383456.45570	37
SRR1383456.45571	36
SRR1383456.45575	31
SRR1383456.45573	21
SRR1383456.45574	36
SRR1383456.45572	29
SRR1383456.45576	37
SRR1383456.45577	36
SRR1383456.45578	26
SRR1383456.45579	10
SRR1383456.45580	21
SRR1383456.45584	29
SRR1383456.45582	35
SRR1383456.45583	19
SRR1383456.45581	9
SRR1383456.45585	19
SRR1383456.45589	13
SRR1383456.45587	26
SRR1383456.45588	28
SRR1383456.45586	28
SRR1383456.45590	15
SRR1383456.45591	22
SRR1383456.45595	27
SRR1383456.45593	36
SRR1383456.45594	27
SRR1383456.45592	24
SRR1383456.45596	6
SRR1383456.45597	20
SRR1383456.45598	15
SRR1383456.45602	22
SRR1383456.45600	29
SRR1383456.45601	22
SRR1383456.45599	27
SRR1383456.45603	17
SRR1383456.45604	24
SRR1383456.45605	26
SRR1383456.45609	27
SRR1383456.45607	27
SRR1383456.45608	7
SRR1383456.45606	20
SRR1383456.45610	36
SRR1383456.45611	25
SRR1383456.45612	26
SRR1383456.45613	22
SRR1383456.45614	36
SRR1383456.45615	28
SRR1383456.45619	36
SRR1383456.45617	24
SRR1383456.45618	29
SRR1383456.45616	28
SRR1383456.45620	3
SRR1383456.45621	34
SRR1383456.45622	29
SRR1383456.45623	35
SRR1383456.45624	23
SRR1383456.45625	31
SRR1383456.45629	19
SRR1383456.45627	37
SRR1383456.45628	22
SRR1383456.45626	2
SRR1383456.45630	6
SRR1383456.45631	36
SRR1383456.45632	29
SRR1383456.45633	11
SRR1383456.45634	22
SRR1383456.45635	28
SRR1383456.45636	7
SRR1383456.45637	10
SRR1383456.45638	35
SRR1383456.45639	27
SRR1383456.45640	20
SRR1383456.45641	26
SRR1383456.45642	36
SRR1383456.45643	24
SRR1383456.45644	28
SRR1383456.45645	26
SRR1383456.45646	37
SRR1383456.45647	37
SRR1383456.45651	29
SRR1383456.45649	13
SRR1383456.45650	28
SRR1383456.45648	22
SRR1383456.45652	31
SRR1383456.45653	33
SRR1383456.45654	27
SRR1383456.45655	22
SRR1383456.45656	6
SRR1383456.45657	2
SRR1383456.45658	24
SRR1383456.45659	36
SRR1383456.45660	30
SRR1383456.45661	36
SRR1383456.45662	23
SRR1383456.45663	15
SRR1383456.45665	27
SRR1383456.45667	20
SRR1383456.45666	17
SRR1383456.45664	36
SRR1383456.45668	22
SRR1383456.45669	4
SRR1383456.45670	24
SRR1383456.45671	35
SRR1383456.45674	24
SRR1383456.45673	32
SRR1383456.45672	18
SRR1383456.45675	12
SRR1383456.45676	31
SRR1383456.45677	30
SRR1383456.45678	24
SRR1383456.45680	35
SRR1383456.45679	31
SRR1383456.45681	26
SRR1383456.45683	27
SRR1383456.45682	27
SRR1383456.45684	25
SRR1383456.45685	37
SRR1383456.45686	35
SRR1383456.45689	30
SRR1383456.45688	27
SRR1383456.45687	36
SRR1383456.45690	36
SRR1383456.45691	31
SRR1383456.45692	36
SRR1383456.45696	33
SRR1383456.45694	29
SRR1383456.45695	10
SRR1383456.45693	23
SRR1383456.45697	31
SRR1383456.45698	3
SRR1383456.45699	29
SRR1383456.45701	28
SRR1383456.45700	36
SRR1383456.45702	20
SRR1383456.45703	35
SRR1383456.45704	33
SRR1383456.45705	22
SRR1383456.45706	22
SRR1383456.45707	20
SRR1383456.45708	37
SRR1383456.45709	37
SRR1383456.45710	28
SRR1383456.45711	36
SRR1383456.45712	27
SRR1383456.45713	23
SRR1383456.45714	37
SRR1383456.45715	35
SRR1383456.45716	9
SRR1383456.45717	5
SRR1383456.45718	13
SRR1383456.45719	31
SRR1383456.45720	28
SRR1383456.45721	32
SRR1383456.45722	35
SRR1383456.45723	37
SRR1383456.45724	27
SRR1383456.45725	34
SRR1383456.45726	35
SRR1383456.45727	26
SRR1383456.45728	33
SRR1383456.45729	20
SRR1383456.45733	34
SRR1383456.45731	26
SRR1383456.45732	29
SRR1383456.45730	15
SRR1383456.45735	29
SRR1383456.45734	30
SRR1383456.45736	37
SRR1383456.45737	16
SRR1383456.45738	27
SRR1383456.45742	25
SRR1383456.45740	5
SRR1383456.45741	32
SRR1383456.45739	14
SRR1383456.45743	28
SRR1383456.45744	26
SRR1383456.45745	33
SRR1383456.45746	36
SRR1383456.45747	7
SRR1383456.45748	5
SRR1383456.45749	27
SRR1383456.45750	18
SRR1383456.45753	14
SRR1383456.45752	19
SRR1383456.45751	36
SRR1383456.45754	32
SRR1383456.45755	20
SRR1383456.45756	34
SRR1383456.45757	22
SRR1383456.45758	26
SRR1383456.45759	34
SRR1383456.45760	10
SRR1383456.45761	30
SRR1383456.45762	15
SRR1383456.45763	6
SRR1383456.45764	37
SRR1383456.45765	32
SRR1383456.45766	25
SRR1383456.45768	35
SRR1383456.45767	28
SRR1383456.45769	30
SRR1383456.45770	37
SRR1383456.45771	29
SRR1383456.45773	15
SRR1383456.45772	6
SRR1383456.45774	28
SRR1383456.45775	19
SRR1383456.45776	22
SRR1383456.45777	35
SRR1383456.45778	35
SRR1383456.45779	25
SRR1383456.45780	36
SRR1383456.45781	34
SRR1383456.45782	9
SRR1383456.45783	34
SRR1383456.45784	28
SRR1383456.45785	14
SRR1383456.45786	22
SRR1383456.45787	17
SRR1383456.45788	35
SRR1383456.45789	24
SRR1383456.45790	19
SRR1383456.45791	23
SRR1383456.45792	30
SRR1383456.45793	25
SRR1383456.45794	13
SRR1383456.45796	36
SRR1383456.45795	27
SRR1383456.45797	15
SRR1383456.45798	37
SRR1383456.45799	32
SRR1383456.45800	19
SRR1383456.45801	30
SRR1383456.45802	24
SRR1383456.45803	16
SRR1383456.45804	19
SRR1383456.45805	27
SRR1383456.45807	23
SRR1383456.45806	28
SRR1383456.45808	37
SRR1383456.45809	23
SRR1383456.45810	21
SRR1383456.45811	22
SRR1383456.45812	24
SRR1383456.45813	18
SRR1383456.45814	34
SRR1383456.45815	19
SRR1383456.45816	36
SRR1383456.45817	5
SRR1383456.45818	5
SRR1383456.45819	27
SRR1383456.45820	11
SRR1383456.45821	32
SRR1383456.45822	36
SRR1383456.45823	5
SRR1383456.45825	2
SRR1383456.45824	33
SRR1383456.45826	35
SRR1383456.45827	13
SRR1383456.45828	36
SRR1383456.45829	12
SRR1383456.45833	25
SRR1383456.45831	27
SRR1383456.45832	36
SRR1383456.45830	22
SRR1383456.45834	30
SRR1383456.45835	30
SRR1383456.45836	23
SRR1383456.45837	28
SRR1383456.45838	25
SRR1383456.45842	24
SRR1383456.45840	37
SRR1383456.45839	16
SRR1383456.45841	18
SRR1383456.45843	30
SRR1383456.45844	25
SRR1383456.45845	18
SRR1383456.45846	32
SRR1383456.45847	6
SRR1383456.45848	36
SRR1383456.45850	35
SRR1383456.45849	35
SRR1383456.45851	24
SRR1383456.45854	37
SRR1383456.45852	31
SRR1383456.45853	22
SRR1383456.45855	11
SRR1383456.45856	18
SRR1383456.45857	15
SRR1383456.45858	25
SRR1383456.45859	29
SRR1383456.45860	37
SRR1383456.45861	32
SRR1383456.45862	36
SRR1383456.45863	24
SRR1383456.45864	36
SRR1383456.45865	27
SRR1383456.45866	34
SRR1383456.45867	23
SRR1383456.45868	11
SRR1383456.45869	33
SRR1383456.45870	30
SRR1383456.45871	10
SRR1383456.45872	21
SRR1383456.45873	22
SRR1383456.45874	11
SRR1383456.45875	36
SRR1383456.45876	12
SRR1383456.45877	26
SRR1383456.45878	15
SRR1383456.45882	22
SRR1383456.45880	9
SRR1383456.45884	30
SRR1383456.45879	30
SRR1383456.45885	27
SRR1383456.45881	2
SRR1383456.45888	36
SRR1383456.45886	32
SRR1383456.45887	28
SRR1383456.45883	10
SRR1383456.45889	25
SRR1383456.45890	25
SRR1383456.45892	18
SRR1383456.45894	36
SRR1383456.45893	22
SRR1383456.45891	21
SRR1383456.45895	18
SRR1383456.45896	24
SRR1383456.45897	3
SRR1383456.45899	27
SRR1383456.45898	21
SRR1383456.45900	32
SRR1383456.45901	36
SRR1383456.45902	26
SRR1383456.45903	30
SRR1383456.45904	37
SRR1383456.45905	7
SRR1383456.45906	37
SRR1383456.45907	14
SRR1383456.45908	8
SRR1383456.45909	5
SRR1383456.45910	5
SRR1383456.45911	34
SRR1383456.45912	32
SRR1383456.45913	30
SRR1383456.45914	31
SRR1383456.45915	29
SRR1383456.45916	21
SRR1383456.45917	36
SRR1383456.45918	36
SRR1383456.45919	31
SRR1383456.45920	24
SRR1383456.45924	19
SRR1383456.45922	19
SRR1383456.45925	22
SRR1383456.45921	20
SRR1383456.45923	36
SRR1383456.45926	37
SRR1383456.45927	8
SRR1383456.45929	20
SRR1383456.45928	5
SRR1383456.45931	24
SRR1383456.45930	30
SRR1383456.45932	29
SRR1383456.45933	15
SRR1383456.45934	18
SRR1383456.45935	18
SRR1383456.45938	13
SRR1383456.45937	20
SRR1383456.45936	30
SRR1383456.45939	36
SRR1383456.45940	33
SRR1383456.45941	34
SRR1383456.45942	31
SRR1383456.45943	24
SRR1383456.45944	28
SRR1383456.45945	26
SRR1383456.45946	34
SRR1383456.45947	36
SRR1383456.45948	32
SRR1383456.45949	30
SRR1383456.45950	28
SRR1383456.45951	35
SRR1383456.45952	29
SRR1383456.45953	17
SRR1383456.45954	5
SRR1383456.45955	36
SRR1383456.45956	25
SRR1383456.45957	29
SRR1383456.45958	25
SRR1383456.45959	22
SRR1383456.45960	7
SRR1383456.45961	26
SRR1383456.45962	36
SRR1383456.45963	28
SRR1383456.45964	7
SRR1383456.45965	20
SRR1383456.45966	25
SRR1383456.45967	24
SRR1383456.45968	3
SRR1383456.45969	19
SRR1383456.45970	29
SRR1383456.45971	12
SRR1383456.45972	30
SRR1383456.45973	24
SRR1383456.45974	23
SRR1383456.45977	29
SRR1383456.45976	21
SRR1383456.45975	29
SRR1383456.45978	30
SRR1383456.45979	31
SRR1383456.45982	35
SRR1383456.45980	30
SRR1383456.45981	37
SRR1383456.45983	18
SRR1383456.45984	36
SRR1383456.45985	33
SRR1383456.45986	29
SRR1383456.45987	35
SRR1383456.45988	22
SRR1383456.45989	13
SRR1383456.45990	36
SRR1383456.45991	29
SRR1383456.45992	10
SRR1383456.45993	9
SRR1383456.45994	9
SRR1383456.45995	35
SRR1383456.45996	26
SRR1383456.45997	7
SRR1383456.45998	36
SRR1383456.45999	23
SRR1383456.46000	28
SRR1383456.46001	11
SRR1383456.46003	12
SRR1383456.46002	27
SRR1383456.46004	31
SRR1383456.46008	25
SRR1383456.46006	27
SRR1383456.46007	36
SRR1383456.46005	29
SRR1383456.46009	30
SRR1383456.46010	12
SRR1383456.46011	27
SRR1383456.46012	3
SRR1383456.46013	35
SRR1383456.46014	21
SRR1383456.46015	12
SRR1383456.46016	4
SRR1383456.46020	22
SRR1383456.46018	32
SRR1383456.46019	14
SRR1383456.46017	23
SRR1383456.46021	34
SRR1383456.46022	23
SRR1383456.46023	25
SRR1383456.46024	25
SRR1383456.46025	14
SRR1383456.46026	20
SRR1383456.46028	36
SRR1383456.46030	32
SRR1383456.46029	20
SRR1383456.46027	6
SRR1383456.46031	36
SRR1383456.46032	28
SRR1383456.46033	26
SRR1383456.46035	36
SRR1383456.46034	32
SRR1383456.46036	28
SRR1383456.46037	4
SRR1383456.46038	5
SRR1383456.46039	24
SRR1383456.46040	36
SRR1383456.46041	15
SRR1383456.46042	24
SRR1383456.46043	5
SRR1383456.46047	34
SRR1383456.46045	21
SRR1383456.46046	35
SRR1383456.46044	6
SRR1383456.46048	28
SRR1383456.46050	11
SRR1383456.46049	11
SRR1383456.46051	9
SRR1383456.46052	30
SRR1383456.46053	28
SRR1383456.46054	32
SRR1383456.46055	8
SRR1383456.46056	28
SRR1383456.46057	25
SRR1383456.46059	21
SRR1383456.46060	33
SRR1383456.46058	14
SRR1383456.46061	14
SRR1383456.46062	23
SRR1383456.46063	23
SRR1383456.46064	35
SRR1383456.46065	5
SRR1383456.46066	14
SRR1383456.46067	22
SRR1383456.46068	10
SRR1383456.46069	9
SRR1383456.46070	20
SRR1383456.46074	19
SRR1383456.46072	37
SRR1383456.46073	25
SRR1383456.46071	14
SRR1383456.46075	36
SRR1383456.46077	7
SRR1383456.46076	7
SRR1383456.46078	6
SRR1383456.46079	20
SRR1383456.46080	35
SRR1383456.46081	29
SRR1383456.46082	13
SRR1383456.46083	33
SRR1383456.46084	25
SRR1383456.46085	36
SRR1383456.46086	35
SRR1383456.46087	29
SRR1383456.46088	13
SRR1383456.46089	25
SRR1383456.46090	31
SRR1383456.46091	15
SRR1383456.46092	37
SRR1383456.46093	30
SRR1383456.46094	27
SRR1383456.46095	7
SRR1383456.46096	12
SRR1383456.46097	29
SRR1383456.46098	19
SRR1383456.46099	30
SRR1383456.46100	23
SRR1383456.46101	26
SRR1383456.46102	26
SRR1383456.46103	27
SRR1383456.46104	9
SRR1383456.46105	24
SRR1383456.46106	25
SRR1383456.46107	21
SRR1383456.46108	32
SRR1383456.46109	18
SRR1383456.46110	5
SRR1383456.46111	35
SRR1383456.46112	3
SRR1383456.46113	12
SRR1383456.46114	23
SRR1383456.46115	5
SRR1383456.46116	28
SRR1383456.46117	28
SRR1383456.46118	29
SRR1383456.46119	24
SRR1383456.46123	26
SRR1383456.46120	30
SRR1383456.46121	36
SRR1383456.46122	33
SRR1383456.46124	20
SRR1383456.46125	12
SRR1383456.46126	27
SRR1383456.46127	37
SRR1383456.46128	32
SRR1383456.46129	30
SRR1383456.46130	13
SRR1383456.46131	22
SRR1383456.46132	17
SRR1383456.46133	12
SRR1383456.46134	17
SRR1383456.46135	26
SRR1383456.46136	28
SRR1383456.46137	20
SRR1383456.46139	28
SRR1383456.46138	27
SRR1383456.46140	24
SRR1383456.46141	25
SRR1383456.46142	34
SRR1383456.46144	31
SRR1383456.46143	21
SRR1383456.46145	29
SRR1383456.46146	22
SRR1383456.46147	37
SRR1383456.46148	37
SRR1383456.46149	36
SRR1383456.46150	26
SRR1383456.46151	21
SRR1383456.46152	30
SRR1383456.46153	31
SRR1383456.46154	21
SRR1383456.46155	24
SRR1383456.46156	24
SRR1383456.46157	31
SRR1383456.46158	4
SRR1383456.46159	35
SRR1383456.46160	18
SRR1383456.46161	21
SRR1383456.46162	16
SRR1383456.46166	25
SRR1383456.46164	29
SRR1383456.46165	26
SRR1383456.46163	20
SRR1383456.46167	12
SRR1383456.46168	26
SRR1383456.46169	18
SRR1383456.46170	28
SRR1383456.46171	36
SRR1383456.46172	34
SRR1383456.46173	14
SRR1383456.46174	28
SRR1383456.46175	24
SRR1383456.46176	28
SRR1383456.46178	30
SRR1383456.46177	26
SRR1383456.46179	19
SRR1383456.46180	19
SRR1383456.46181	13
SRR1383456.46182	8
SRR1383456.46183	28
SRR1383456.46184	37
SRR1383456.46185	36
SRR1383456.46186	34
SRR1383456.46187	21
SRR1383456.46188	15
SRR1383456.46189	30
SRR1383456.46190	23
SRR1383456.46194	18
SRR1383456.46192	25
SRR1383456.46193	25
SRR1383456.46191	13
SRR1383456.46195	7
SRR1383456.46196	28
SRR1383456.46197	36
SRR1383456.46198	15
SRR1383456.46200	23
SRR1383456.46199	12
SRR1383456.46201	18
SRR1383456.46203	30
SRR1383456.46205	21
SRR1383456.46204	28
SRR1383456.46202	13
SRR1383456.46206	35
SRR1383456.46207	16
SRR1383456.46208	22
SRR1383456.46209	29
SRR1383456.46210	26
SRR1383456.46211	7
SRR1383456.46212	35
SRR1383456.46213	34
SRR1383456.46214	5
SRR1383456.46215	26
SRR1383456.46216	5
SRR1383456.46217	35
SRR1383456.46218	11
SRR1383456.46219	14
SRR1383456.46222	34
SRR1383456.46221	20
SRR1383456.46220	36
SRR1383456.46223	10
SRR1383456.46224	31
SRR1383456.46226	36
SRR1383456.46225	30
SRR1383456.46227	36
SRR1383456.46230	27
SRR1383456.46229	6
SRR1383456.46228	20
SRR1383456.46231	27
SRR1383456.46232	25
SRR1383456.46233	36
SRR1383456.46234	33
SRR1383456.46235	27
SRR1383456.46236	4
SRR1383456.46237	36
SRR1383456.46238	3
SRR1383456.46242	26
SRR1383456.46240	22
SRR1383456.46241	2
SRR1383456.46239	8
SRR1383456.46243	31
SRR1383456.46244	31
SRR1383456.46245	27
SRR1383456.46247	37
SRR1383456.46246	32
SRR1383456.46248	37
SRR1383456.46249	2
SRR1383456.46250	17
SRR1383456.46251	27
SRR1383456.46252	11
SRR1383456.46253	7
SRR1383456.46254	24
SRR1383456.46255	32
SRR1383456.46256	24
SRR1383456.46257	17
SRR1383456.46261	36
SRR1383456.46262	26
SRR1383456.46260	30
SRR1383456.46258	31
SRR1383456.46259	33
SRR1383456.46265	30
SRR1383456.46264	37
SRR1383456.46263	36
SRR1383456.46266	36
SRR1383456.46267	19
SRR1383456.46268	21
SRR1383456.46269	34
SRR1383456.46270	36
SRR1383456.46271	21
SRR1383456.46272	24
SRR1383456.46273	19
SRR1383456.46274	29
SRR1383456.46275	21
SRR1383456.46276	35
SRR1383456.46277	24
SRR1383456.46278	15
SRR1383456.46279	30
SRR1383456.46280	5
SRR1383456.46281	36
SRR1383456.46284	36
SRR1383456.46283	30
SRR1383456.46282	13
SRR1383456.46288	16
SRR1383456.46286	36
SRR1383456.46287	19
SRR1383456.46285	5
SRR1383456.46289	26
SRR1383456.46290	22
SRR1383456.46291	36
SRR1383456.46292	10
SRR1383456.46293	18
SRR1383456.46294	36
SRR1383456.46295	25
SRR1383456.46299	22
SRR1383456.46297	31
SRR1383456.46298	4
SRR1383456.46296	31
SRR1383456.46300	26
SRR1383456.46304	36
SRR1383456.46302	19
SRR1383456.46303	9
SRR1383456.46301	30
SRR1383456.46305	27
SRR1383456.46307	8
SRR1383456.46306	7
SRR1383456.46308	24
SRR1383456.46309	7
SRR1383456.46313	9
SRR1383456.46312	13
SRR1383456.46310	20
SRR1383456.46311	30
SRR1383456.46314	19
SRR1383456.46315	9
SRR1383456.46316	3
SRR1383456.46318	27
SRR1383456.46317	37
SRR1383456.46322	21
SRR1383456.46320	34
SRR1383456.46321	30
SRR1383456.46319	27
SRR1383456.46324	32
SRR1383456.46323	19
SRR1383456.46325	26
SRR1383456.46329	19
SRR1383456.46327	30
SRR1383456.46328	18
SRR1383456.46326	10
SRR1383456.46330	12
SRR1383456.46331	31
SRR1383456.46332	35
SRR1383456.46333	31
SRR1383456.46334	35
SRR1383456.46335	11
SRR1383456.46336	29
SRR1383456.46337	25
SRR1383456.46338	25
SRR1383456.46339	25
SRR1383456.46340	25
SRR1383456.46341	10
SRR1383456.46342	27
SRR1383456.46343	13
SRR1383456.46344	20
SRR1383456.46345	34
SRR1383456.46346	3
SRR1383456.46347	28
SRR1383456.46348	37
SRR1383456.46349	8
SRR1383456.46353	7
SRR1383456.46351	30
SRR1383456.46352	20
SRR1383456.46350	23
SRR1383456.46354	30
SRR1383456.46355	29
SRR1383456.46356	28
SRR1383456.46357	25
SRR1383456.46358	28
SRR1383456.46359	30
SRR1383456.46360	11
SRR1383456.46361	37
SRR1383456.46362	19
SRR1383456.46363	22
SRR1383456.46364	29
SRR1383456.46365	7
SRR1383456.46369	9
SRR1383456.46367	22
SRR1383456.46368	29
SRR1383456.46366	30
SRR1383456.46370	30
SRR1383456.46371	24
SRR1383456.46372	28
SRR1383456.46373	31
SRR1383456.46377	11
SRR1383456.46375	28
SRR1383456.46376	36
SRR1383456.46380	13
SRR1383456.46378	26
SRR1383456.46379	10
SRR1383456.46374	28
SRR1383456.46381	25
SRR1383456.46382	29
SRR1383456.46383	17
SRR1383456.46384	6
SRR1383456.46385	28
SRR1383456.46386	34
SRR1383456.46387	32
SRR1383456.46388	32
SRR1383456.46389	11
SRR1383456.46390	15
SRR1383456.46391	35
SRR1383456.46392	31
SRR1383456.46393	3
SRR1383456.46397	28
SRR1383456.46395	5
SRR1383456.46396	27
SRR1383456.46398	9
SRR1383456.46394	21
SRR1383456.46399	31
SRR1383456.46400	18
SRR1383456.46401	30
SRR1383456.46402	17
SRR1383456.46403	20
SRR1383456.46407	11
SRR1383456.46405	29
SRR1383456.46406	34
SRR1383456.46404	37
SRR1383456.46408	21
SRR1383456.46410	22
SRR1383456.46409	26
SRR1383456.46411	32
SRR1383456.46412	14
SRR1383456.46413	28
SRR1383456.46414	28
SRR1383456.46415	5
SRR1383456.46416	10
SRR1383456.46417	26
SRR1383456.46418	2
SRR1383456.46419	18
SRR1383456.46420	37
SRR1383456.46421	27
SRR1383456.46422	23
SRR1383456.46423	26
SRR1383456.46424	9
SRR1383456.46426	6
SRR1383456.46425	37
SRR1383456.46427	30
SRR1383456.46428	24
SRR1383456.46429	36
SRR1383456.46430	10
SRR1383456.46431	20
SRR1383456.46432	11
SRR1383456.46433	9
SRR1383456.46437	19
SRR1383456.46435	17
SRR1383456.46436	8
SRR1383456.46434	36
SRR1383456.46438	5
SRR1383456.46439	20
SRR1383456.46440	25
SRR1383456.46441	23
SRR1383456.46442	30
SRR1383456.46443	28
SRR1383456.46447	34
SRR1383456.46445	25
SRR1383456.46446	22
SRR1383456.46444	5
SRR1383456.46448	35
SRR1383456.46449	35
SRR1383456.46450	10
SRR1383456.46451	21
SRR1383456.46452	25
SRR1383456.46453	28
SRR1383456.46457	9
SRR1383456.46455	34
SRR1383456.46456	20
SRR1383456.46454	5
SRR1383456.46458	22
SRR1383456.46459	23
SRR1383456.46460	12
SRR1383456.46461	15
SRR1383456.46462	36
SRR1383456.46463	19
SRR1383456.46464	27
SRR1383456.46465	22
SRR1383456.46466	35
SRR1383456.46467	19
SRR1383456.46469	14
SRR1383456.46468	4
SRR1383456.46470	22
SRR1383456.46474	15
SRR1383456.46472	27
SRR1383456.46473	14
SRR1383456.46471	14
SRR1383456.46475	20
SRR1383456.46476	25
SRR1383456.46477	18
SRR1383456.46478	17
SRR1383456.46479	25
SRR1383456.46480	15
SRR1383456.46484	30
SRR1383456.46482	30
SRR1383456.46483	34
SRR1383456.46481	36
SRR1383456.46485	30
SRR1383456.46487	27
SRR1383456.46486	36
SRR1383456.46488	24
SRR1383456.46489	24
SRR1383456.46490	17
SRR1383456.46491	26
SRR1383456.46492	26
SRR1383456.46496	12
SRR1383456.46494	14
SRR1383456.46495	3
SRR1383456.46493	25
