ID	QUALITY
SRR1383456.32971	10
SRR1383456.32972	11
SRR1383456.32973	7
SRR1383456.32976	9
SRR1383456.32975	5
SRR1383456.32977	4
SRR1383456.32979	4
SRR1383456.32980	4
SRR1383456.32981	7
SRR1383456.32983	19
SRR1383456.32982	5
SRR1383456.32978	6
SRR1383456.32985	9
SRR1383456.32984	5
SRR1383456.32987	5
SRR1383456.32986	9
SRR1383456.32988	9
SRR1383456.32989	8
SRR1383456.32990	6
SRR1383456.32993	9
SRR1383456.32992	23
SRR1383456.32996	9
SRR1383456.32991	5
SRR1383456.32994	7
SRR1383456.32998	10
SRR1383456.32997	4
SRR1383456.32995	6
SRR1383456.32999	7
SRR1383456.33000	7
SRR1383456.33001	4
SRR1383456.33002	5
SRR1383456.33004	5
SRR1383456.33003	3
SRR1383456.33005	7
SRR1383456.33007	7
SRR1383456.33006	9
SRR1383456.33009	5
SRR1383456.33010	4
SRR1383456.33012	10
SRR1383456.33011	10
SRR1383456.33013	11
SRR1383456.33014	6
SRR1383456.33008	9
SRR1383456.33015	5
SRR1383456.33016	2
SRR1383456.33017	8
SRR1383456.33019	6
SRR1383456.33018	9
SRR1383456.33020	11
SRR1383456.33021	5
SRR1383456.33022	3
SRR1383456.33023	12
SRR1383456.33025	5
SRR1383456.33024	3
SRR1383456.33026	2
SRR1383456.33029	5
SRR1383456.33027	4
SRR1383456.33028	11
SRR1383456.33030	5
SRR1383456.33031	5
SRR1383456.33034	9
SRR1383456.33033	12
SRR1383456.33032	2
SRR1383456.33035	9
SRR1383456.33036	4
SRR1383456.33037	5
SRR1383456.33038	6
SRR1383456.33040	4
SRR1383456.33039	7
SRR1383456.33042	2
SRR1383456.33041	10
SRR1383456.33043	3
SRR1383456.33044	3
SRR1383456.33045	5
SRR1383456.33047	6
SRR1383456.33048	5
SRR1383456.33046	2
SRR1383456.33050	3
SRR1383456.33051	3
SRR1383456.33053	5
SRR1383456.33056	4
SRR1383456.33054	6
SRR1383456.33049	11
SRR1383456.33052	3
SRR1383456.33055	6
SRR1383456.33057	9
SRR1383456.33059	5
SRR1383456.33060	5
SRR1383456.33058	11
SRR1383456.33062	6
SRR1383456.33061	6
SRR1383456.33064	8
SRR1383456.33063	3
SRR1383456.33065	18
SRR1383456.33066	8
SRR1383456.33067	8
SRR1383456.33068	4
SRR1383456.33069	5
SRR1383456.33072	7
SRR1383456.33070	9
SRR1383456.33073	21
SRR1383456.33071	4
SRR1383456.33075	5
SRR1383456.33074	10
SRR1383456.33076	7
SRR1383456.33077	6
SRR1383456.33080	9
SRR1383456.33081	5
SRR1383456.33079	4
SRR1383456.33078	8
SRR1383456.33083	5
SRR1383456.33085	9
SRR1383456.33087	5
SRR1383456.33084	6
SRR1383456.33082	3
SRR1383456.33088	4
SRR1383456.33086	4
SRR1383456.33089	7
SRR1383456.33090	5
SRR1383456.33092	4
SRR1383456.33091	3
SRR1383456.33093	15
SRR1383456.33096	7
SRR1383456.33097	4
SRR1383456.33094	5
SRR1383456.33095	7
SRR1383456.33098	4
SRR1383456.33099	4
SRR1383456.33100	5
SRR1383456.33101	4
SRR1383456.33102	15
SRR1383456.33103	4
SRR1383456.33104	5
SRR1383456.33109	8
SRR1383456.33105	17
SRR1383456.33106	30
SRR1383456.33108	5
SRR1383456.33110	13
SRR1383456.33111	12
SRR1383456.33112	12
SRR1383456.33113	5
SRR1383456.33114	11
SRR1383456.33115	13
SRR1383456.33116	4
SRR1383456.33118	3
SRR1383456.33119	18
SRR1383456.33120	7
SRR1383456.33107	4
SRR1383456.33117	9
SRR1383456.33121	7
SRR1383456.33124	6
SRR1383456.33122	5
SRR1383456.33123	17
SRR1383456.33126	3
SRR1383456.33127	10
SRR1383456.33125	10
SRR1383456.33129	5
SRR1383456.33130	16
SRR1383456.33131	21
SRR1383456.33128	8
SRR1383456.33133	12
SRR1383456.33132	16
SRR1383456.33135	16
SRR1383456.33136	4
SRR1383456.33134	4
SRR1383456.33137	6
SRR1383456.33138	9
SRR1383456.33139	18
SRR1383456.33140	17
SRR1383456.33141	5
SRR1383456.33142	4
SRR1383456.33143	8
SRR1383456.33144	6
SRR1383456.33145	6
SRR1383456.33146	9
SRR1383456.33149	4
SRR1383456.33147	10
SRR1383456.33150	3
SRR1383456.33148	8
SRR1383456.33151	12
SRR1383456.33152	17
SRR1383456.33153	4
SRR1383456.33154	13
SRR1383456.33155	11
SRR1383456.33156	11
SRR1383456.33157	4
SRR1383456.33158	10
SRR1383456.33159	8
SRR1383456.33160	7
SRR1383456.33161	18
SRR1383456.33162	1
SRR1383456.33163	21
SRR1383456.33164	7
SRR1383456.33165	7
SRR1383456.33166	8
SRR1383456.33170	18
SRR1383456.33169	8
SRR1383456.33168	7
SRR1383456.33171	11
SRR1383456.33167	6
SRR1383456.33172	12
SRR1383456.33173	5
SRR1383456.33174	9
SRR1383456.33175	14
SRR1383456.33177	5
SRR1383456.33178	8
SRR1383456.33179	9
SRR1383456.33176	4
SRR1383456.33180	11
SRR1383456.33183	19
SRR1383456.33185	7
SRR1383456.33186	7
SRR1383456.33181	6
SRR1383456.33182	15
SRR1383456.33184	18
SRR1383456.33187	7
SRR1383456.33188	21
SRR1383456.33189	5
SRR1383456.33190	5
SRR1383456.33191	8
SRR1383456.33192	7
SRR1383456.33194	19
SRR1383456.33193	3
SRR1383456.33195	10
SRR1383456.33198	8
SRR1383456.33197	11
SRR1383456.33196	11
SRR1383456.33199	9
SRR1383456.33200	7
SRR1383456.33201	7
SRR1383456.33202	22
SRR1383456.33203	5
SRR1383456.33204	20
SRR1383456.33205	9
SRR1383456.33206	13
SRR1383456.33207	7
SRR1383456.33208	3
SRR1383456.33209	35
SRR1383456.33213	16
SRR1383456.33211	18
SRR1383456.33212	9
SRR1383456.33210	5
SRR1383456.33217	7
SRR1383456.33215	12
SRR1383456.33216	8
SRR1383456.33214	10
SRR1383456.33218	8
SRR1383456.33220	6
SRR1383456.33222	8
SRR1383456.33221	22
SRR1383456.33223	14
SRR1383456.33224	7
SRR1383456.33225	5
SRR1383456.33219	21
SRR1383456.33227	9
SRR1383456.33226	7
SRR1383456.33228	8
SRR1383456.33229	7
SRR1383456.33230	21
SRR1383456.33231	17
SRR1383456.33232	6
SRR1383456.33233	6
SRR1383456.33234	8
SRR1383456.33235	19
SRR1383456.33236	13
SRR1383456.33237	8
SRR1383456.33238	4
SRR1383456.33241	7
SRR1383456.33240	18
SRR1383456.33239	12
SRR1383456.33243	6
SRR1383456.33242	5
SRR1383456.33245	22
SRR1383456.33244	21
SRR1383456.33246	7
SRR1383456.33248	10
SRR1383456.33247	6
SRR1383456.33250	5
SRR1383456.33249	10
SRR1383456.33253	8
SRR1383456.33254	19
SRR1383456.33252	4
SRR1383456.33251	9
SRR1383456.33256	5
SRR1383456.33255	15
SRR1383456.33258	21
SRR1383456.33257	7
SRR1383456.33261	12
SRR1383456.33259	19
SRR1383456.33260	21
SRR1383456.33262	17
SRR1383456.33265	16
SRR1383456.33268	15
SRR1383456.33263	8
SRR1383456.33270	11
SRR1383456.33271	21
SRR1383456.33266	14
SRR1383456.33267	5
SRR1383456.33269	7
SRR1383456.33264	18
SRR1383456.33272	5
SRR1383456.33273	16
SRR1383456.33275	8
SRR1383456.33274	17
SRR1383456.33276	10
SRR1383456.33277	9
SRR1383456.33278	10
SRR1383456.33282	5
SRR1383456.33280	11
SRR1383456.33281	6
SRR1383456.33283	10
SRR1383456.33279	5
SRR1383456.33284	5
SRR1383456.33285	8
SRR1383456.33286	17
SRR1383456.33287	9
SRR1383456.33290	11
SRR1383456.33289	19
SRR1383456.33288	9
SRR1383456.33291	10
SRR1383456.33292	17
SRR1383456.33294	7
SRR1383456.33293	8
SRR1383456.33295	9
SRR1383456.33296	18
SRR1383456.33299	16
SRR1383456.33297	5
SRR1383456.33298	6
SRR1383456.33300	18
SRR1383456.33301	5
SRR1383456.33302	8
SRR1383456.33303	4
SRR1383456.33304	14
SRR1383456.33305	20
SRR1383456.33308	8
SRR1383456.33307	3
SRR1383456.33306	12
SRR1383456.33309	18
SRR1383456.33312	4
SRR1383456.33311	5
SRR1383456.33310	5
SRR1383456.33313	16
SRR1383456.33314	8
SRR1383456.33318	35
SRR1383456.33316	5
SRR1383456.33317	12
SRR1383456.33319	7
SRR1383456.33315	7
SRR1383456.33320	5
SRR1383456.33321	9
SRR1383456.33323	8
SRR1383456.33324	22
SRR1383456.33322	26
SRR1383456.33325	4
SRR1383456.33329	19
SRR1383456.33328	5
SRR1383456.33331	13
SRR1383456.33330	6
SRR1383456.33326	3
SRR1383456.33332	10
SRR1383456.33333	4
SRR1383456.33334	10
SRR1383456.33327	18
SRR1383456.33336	8
SRR1383456.33335	8
SRR1383456.33337	17
SRR1383456.33339	5
SRR1383456.33340	12
SRR1383456.33341	18
SRR1383456.33338	11
SRR1383456.33342	19
SRR1383456.33343	19
SRR1383456.33345	20
SRR1383456.33346	6
SRR1383456.33349	15
SRR1383456.33344	17
SRR1383456.33347	5
SRR1383456.33348	10
SRR1383456.33350	6
SRR1383456.33351	10
SRR1383456.33352	7
SRR1383456.33353	16
SRR1383456.33357	18
SRR1383456.33356	7
SRR1383456.33355	21
SRR1383456.33354	9
SRR1383456.33358	4
SRR1383456.33359	8
SRR1383456.33360	6
SRR1383456.33362	20
SRR1383456.33361	17
SRR1383456.33364	16
SRR1383456.33363	9
SRR1383456.33365	19
SRR1383456.33366	7
SRR1383456.33367	10
SRR1383456.33368	17
SRR1383456.33369	3
SRR1383456.33370	11
SRR1383456.33371	18
SRR1383456.33372	9
SRR1383456.33373	9
SRR1383456.33374	21
SRR1383456.33376	8
SRR1383456.33375	9
SRR1383456.33377	6
SRR1383456.33378	20
SRR1383456.33379	10
SRR1383456.33380	4
SRR1383456.33381	5
SRR1383456.33384	8
SRR1383456.33383	10
SRR1383456.33387	22
SRR1383456.33385	22
SRR1383456.33386	9
SRR1383456.33382	11
SRR1383456.33388	4
SRR1383456.33389	18
SRR1383456.33390	15
SRR1383456.33391	4
SRR1383456.33392	5
SRR1383456.33393	5
SRR1383456.33394	6
SRR1383456.33395	5
SRR1383456.33397	7
SRR1383456.33396	22
SRR1383456.33398	7
SRR1383456.33399	7
SRR1383456.33400	8
SRR1383456.33401	34
SRR1383456.33403	19
SRR1383456.33407	14
SRR1383456.33405	7
SRR1383456.33402	18
SRR1383456.33406	7
SRR1383456.33408	16
SRR1383456.33404	17
SRR1383456.33409	7
SRR1383456.33413	11
SRR1383456.33411	7
SRR1383456.33412	19
SRR1383456.33410	10
SRR1383456.33416	15
SRR1383456.33414	4
SRR1383456.33415	9
SRR1383456.33417	9
SRR1383456.33418	8
SRR1383456.33419	6
SRR1383456.33420	10
SRR1383456.33421	15
SRR1383456.33422	16
SRR1383456.33423	4
SRR1383456.33424	9
SRR1383456.33425	6
SRR1383456.33426	15
SRR1383456.33428	19
SRR1383456.33427	11
SRR1383456.33429	5
SRR1383456.33432	12
SRR1383456.33430	10
SRR1383456.33431	6
SRR1383456.33435	12
SRR1383456.33433	11
SRR1383456.33434	6
SRR1383456.33436	11
SRR1383456.33437	5
SRR1383456.33438	4
SRR1383456.33441	20
SRR1383456.33440	12
SRR1383456.33439	4
SRR1383456.33444	19
SRR1383456.33442	23
SRR1383456.33443	3
SRR1383456.33445	22
SRR1383456.33447	36
SRR1383456.33446	7
SRR1383456.33449	17
SRR1383456.33448	21
SRR1383456.33450	6
SRR1383456.33451	7
SRR1383456.33452	5
SRR1383456.33453	11
SRR1383456.33454	10
SRR1383456.33455	20
SRR1383456.33456	10
SRR1383456.33457	13
SRR1383456.33458	12
SRR1383456.33459	8
SRR1383456.33462	12
SRR1383456.33461	20
SRR1383456.33463	20
SRR1383456.33466	11
SRR1383456.33464	5
SRR1383456.33468	5
SRR1383456.33467	19
SRR1383456.33465	8
SRR1383456.33460	12
SRR1383456.33469	18
SRR1383456.33470	15
SRR1383456.33471	2
SRR1383456.33475	5
SRR1383456.33473	22
SRR1383456.33474	8
SRR1383456.33472	21
SRR1383456.33476	11
SRR1383456.33477	2
SRR1383456.33478	16
SRR1383456.33479	8
SRR1383456.33480	23
SRR1383456.33481	9
SRR1383456.33484	5
SRR1383456.33483	15
SRR1383456.33485	6
SRR1383456.33482	22
SRR1383456.33486	10
SRR1383456.33487	15
SRR1383456.33488	7
SRR1383456.33490	4
SRR1383456.33491	5
SRR1383456.33489	7
SRR1383456.33492	8
SRR1383456.33495	18
SRR1383456.33494	22
SRR1383456.33493	10
SRR1383456.33496	13
SRR1383456.33497	12
SRR1383456.33498	9
SRR1383456.33499	18
SRR1383456.33500	2
SRR1383456.33502	23
SRR1383456.33501	13
SRR1383456.33503	13
SRR1383456.33504	14
SRR1383456.33505	8
SRR1383456.33506	5
SRR1383456.33507	10
SRR1383456.33508	13
SRR1383456.33510	11
SRR1383456.33509	16
SRR1383456.33511	9
SRR1383456.33512	17
SRR1383456.33514	5
SRR1383456.33515	22
SRR1383456.33513	6
SRR1383456.33516	7
SRR1383456.33517	8
SRR1383456.33518	6
SRR1383456.33519	12
SRR1383456.33522	5
SRR1383456.33521	11
SRR1383456.33523	15
SRR1383456.33524	7
SRR1383456.33525	15
SRR1383456.33520	3
SRR1383456.33527	4
SRR1383456.33528	9
SRR1383456.33529	17
SRR1383456.33530	3
SRR1383456.33531	7
SRR1383456.33532	8
SRR1383456.33526	13
SRR1383456.33533	15
SRR1383456.33534	4
SRR1383456.33537	22
SRR1383456.33535	20
SRR1383456.33536	16
SRR1383456.33538	6
SRR1383456.33542	19
SRR1383456.33541	6
SRR1383456.33539	14
SRR1383456.33540	9
SRR1383456.33543	13
SRR1383456.33544	20
SRR1383456.33546	18
SRR1383456.33548	20
SRR1383456.33545	20
SRR1383456.33550	8
SRR1383456.33547	23
SRR1383456.33549	20
SRR1383456.33551	11
SRR1383456.33552	5
SRR1383456.33553	5
SRR1383456.33554	20
SRR1383456.33556	8
SRR1383456.33555	21
SRR1383456.33557	2
SRR1383456.33558	3
SRR1383456.33559	11
SRR1383456.33560	15
SRR1383456.33561	16
SRR1383456.33562	9
SRR1383456.33563	21
SRR1383456.33564	19
SRR1383456.33565	17
SRR1383456.33569	11
SRR1383456.33567	9
SRR1383456.33568	11
SRR1383456.33566	2
SRR1383456.33570	18
SRR1383456.33572	7
SRR1383456.33571	21
SRR1383456.33573	20
SRR1383456.33576	8
SRR1383456.33577	22
SRR1383456.33574	17
SRR1383456.33578	22
SRR1383456.33579	13
SRR1383456.33580	9
SRR1383456.33575	22
SRR1383456.33581	3
SRR1383456.33585	20
SRR1383456.33583	24
SRR1383456.33584	18
SRR1383456.33582	5
SRR1383456.33586	8
SRR1383456.33587	19
SRR1383456.33588	9
SRR1383456.33592	9
SRR1383456.33590	12
SRR1383456.33591	3
SRR1383456.33589	5
SRR1383456.33593	20
SRR1383456.33594	7
SRR1383456.33596	13
SRR1383456.33595	12
SRR1383456.33597	8
SRR1383456.33598	21
SRR1383456.33602	5
SRR1383456.33600	22
SRR1383456.33601	6
SRR1383456.33599	23
SRR1383456.33603	20
SRR1383456.33604	5
SRR1383456.33605	9
SRR1383456.33606	7
SRR1383456.33607	20
SRR1383456.33608	12
SRR1383456.33609	14
SRR1383456.33610	19
SRR1383456.33611	3
SRR1383456.33612	17
SRR1383456.33614	6
SRR1383456.33613	9
SRR1383456.33615	13
SRR1383456.33616	17
SRR1383456.33617	2
SRR1383456.33618	10
SRR1383456.33619	21
SRR1383456.33620	11
SRR1383456.33621	21
SRR1383456.33622	10
SRR1383456.33624	3
SRR1383456.33623	4
SRR1383456.33625	15
SRR1383456.33626	10
SRR1383456.33627	5
SRR1383456.33628	24
SRR1383456.33629	9
SRR1383456.33630	8
SRR1383456.33631	5
SRR1383456.33632	22
SRR1383456.33634	17
SRR1383456.33633	4
SRR1383456.33635	10
SRR1383456.33636	23
SRR1383456.33637	7
SRR1383456.33638	12
SRR1383456.33639	11
SRR1383456.33640	8
SRR1383456.33641	9
SRR1383456.33642	11
SRR1383456.33643	8
SRR1383456.33644	16
SRR1383456.33645	14
SRR1383456.33646	16
SRR1383456.33647	17
SRR1383456.33648	23
SRR1383456.33649	16
SRR1383456.33651	9
SRR1383456.33650	19
SRR1383456.33652	13
SRR1383456.33654	9
SRR1383456.33653	4
SRR1383456.33655	20
SRR1383456.33656	16
SRR1383456.33657	11
SRR1383456.33658	12
SRR1383456.33660	12
SRR1383456.33659	16
SRR1383456.33662	4
SRR1383456.33663	20
SRR1383456.33664	5
SRR1383456.33666	10
SRR1383456.33661	12
SRR1383456.33667	10
SRR1383456.33670	22
SRR1383456.33665	22
SRR1383456.33669	16
SRR1383456.33668	12
SRR1383456.33671	13
SRR1383456.33672	5
SRR1383456.33676	20
SRR1383456.33674	6
SRR1383456.33677	5
SRR1383456.33673	11
SRR1383456.33678	18
SRR1383456.33679	16
SRR1383456.33675	8
SRR1383456.33682	5
SRR1383456.33681	9
SRR1383456.33680	23
SRR1383456.33683	8
SRR1383456.33684	16
SRR1383456.33686	17
SRR1383456.33688	20
SRR1383456.33687	20
SRR1383456.33690	11
SRR1383456.33685	23
SRR1383456.33692	11
SRR1383456.33691	3
SRR1383456.33689	5
SRR1383456.33693	20
SRR1383456.33694	3
SRR1383456.33695	18
SRR1383456.33696	17
SRR1383456.33697	8
SRR1383456.33698	21
SRR1383456.33699	7
SRR1383456.33701	15
SRR1383456.33700	3
SRR1383456.33702	12
SRR1383456.33703	20
SRR1383456.33704	20
SRR1383456.33705	7
SRR1383456.33706	13
SRR1383456.33707	9
SRR1383456.33708	3
SRR1383456.33709	19
SRR1383456.33710	14
SRR1383456.33714	2
SRR1383456.33712	7
SRR1383456.33713	9
SRR1383456.33717	15
SRR1383456.33711	21
SRR1383456.33718	21
SRR1383456.33716	13
SRR1383456.33721	21
SRR1383456.33719	9
SRR1383456.33715	4
SRR1383456.33720	20
SRR1383456.33722	10
SRR1383456.33723	9
SRR1383456.33725	34
SRR1383456.33729	21
SRR1383456.33728	7
SRR1383456.33724	6
SRR1383456.33726	5
SRR1383456.33727	9
SRR1383456.33730	3
SRR1383456.33731	9
SRR1383456.33732	18
SRR1383456.33733	6
SRR1383456.33734	16
SRR1383456.33735	7
SRR1383456.33736	18
SRR1383456.33737	11
SRR1383456.33738	5
SRR1383456.33739	2
SRR1383456.33740	14
SRR1383456.33741	20
SRR1383456.33742	24
SRR1383456.33746	18
SRR1383456.33744	17
SRR1383456.33745	11
SRR1383456.33748	7
SRR1383456.33743	10
SRR1383456.33747	9
SRR1383456.33750	19
SRR1383456.33751	3
SRR1383456.33749	9
SRR1383456.33753	9
SRR1383456.33754	14
SRR1383456.33752	18
SRR1383456.33757	2
SRR1383456.33758	17
SRR1383456.33756	9
SRR1383456.33761	18
SRR1383456.33755	10
SRR1383456.33759	14
SRR1383456.33762	22
SRR1383456.33760	5
SRR1383456.33763	21
SRR1383456.33764	5
SRR1383456.33765	18
SRR1383456.33766	8
SRR1383456.33767	17
SRR1383456.33768	7
SRR1383456.33769	18
SRR1383456.33770	14
SRR1383456.33771	5
SRR1383456.33772	12
SRR1383456.33773	9
SRR1383456.33774	24
SRR1383456.33776	5
SRR1383456.33775	22
SRR1383456.33777	13
SRR1383456.33778	13
SRR1383456.33780	22
SRR1383456.33779	19
SRR1383456.33783	17
SRR1383456.33781	11
SRR1383456.33782	21
SRR1383456.33785	22
SRR1383456.33784	9
SRR1383456.33786	10
SRR1383456.33787	22
SRR1383456.33788	10
SRR1383456.33791	2
SRR1383456.33790	15
SRR1383456.33792	10
SRR1383456.33789	6
SRR1383456.33793	12
SRR1383456.33794	20
SRR1383456.33795	13
SRR1383456.33799	11
SRR1383456.33797	16
SRR1383456.33798	22
SRR1383456.33796	5
SRR1383456.33800	10
SRR1383456.33801	18
SRR1383456.33803	18
SRR1383456.33802	8
SRR1383456.33804	21
SRR1383456.33806	17
SRR1383456.33805	10
SRR1383456.33807	22
SRR1383456.33808	4
SRR1383456.33809	8
SRR1383456.33811	22
SRR1383456.33810	21
SRR1383456.33814	11
SRR1383456.33815	16
SRR1383456.33813	15
SRR1383456.33817	6
SRR1383456.33819	22
SRR1383456.33816	8
SRR1383456.33812	22
SRR1383456.33818	20
SRR1383456.33822	23
SRR1383456.33820	16
SRR1383456.33823	7
SRR1383456.33825	6
SRR1383456.33826	12
SRR1383456.33821	18
SRR1383456.33824	17
SRR1383456.33827	7
SRR1383456.33829	9
SRR1383456.33828	6
SRR1383456.33830	9
SRR1383456.33831	17
SRR1383456.33833	20
SRR1383456.33836	23
SRR1383456.33832	8
SRR1383456.33835	10
SRR1383456.33834	10
SRR1383456.33837	11
SRR1383456.33838	5
SRR1383456.33839	20
SRR1383456.33840	13
SRR1383456.33841	11
SRR1383456.33842	12
SRR1383456.33843	11
SRR1383456.33844	23
SRR1383456.33845	8
SRR1383456.33846	22
SRR1383456.33847	10
SRR1383456.33848	19
SRR1383456.33851	3
SRR1383456.33849	14
SRR1383456.33853	4
SRR1383456.33850	6
SRR1383456.33854	5
SRR1383456.33857	15
SRR1383456.33852	6
SRR1383456.33855	8
SRR1383456.33860	18
SRR1383456.33861	13
SRR1383456.33858	9
SRR1383456.33863	11
SRR1383456.33870	11
SRR1383456.33871	17
SRR1383456.33872	14
SRR1383456.33867	6
SRR1383456.33873	5
SRR1383456.33856	14
SRR1383456.33862	6
SRR1383456.33874	11
SRR1383456.33864	6
SRR1383456.33876	19
SRR1383456.33865	12
SRR1383456.33866	14
SRR1383456.33868	14
SRR1383456.33875	10
SRR1383456.33859	8
SRR1383456.33869	9
SRR1383456.33878	9
SRR1383456.33881	12
SRR1383456.33879	17
SRR1383456.33880	3
SRR1383456.33877	22
SRR1383456.33885	3
SRR1383456.33884	12
SRR1383456.33882	7
SRR1383456.33888	6
SRR1383456.33886	4
SRR1383456.33883	4
SRR1383456.33890	7
SRR1383456.33889	8
SRR1383456.33887	20
SRR1383456.33892	22
SRR1383456.33891	7
SRR1383456.33895	5
SRR1383456.33894	20
SRR1383456.33893	5
SRR1383456.33897	10
SRR1383456.33896	15
SRR1383456.33898	4
SRR1383456.33899	14
SRR1383456.33900	11
SRR1383456.33901	17
SRR1383456.33902	6
SRR1383456.33905	10
SRR1383456.33904	6
SRR1383456.33903	22
SRR1383456.33908	19
SRR1383456.33907	2
SRR1383456.33911	6
SRR1383456.33909	13
SRR1383456.33906	13
SRR1383456.33910	5
SRR1383456.33914	18
SRR1383456.33913	11
SRR1383456.33916	9
SRR1383456.33915	17
SRR1383456.33918	13
SRR1383456.33917	15
SRR1383456.33921	7
SRR1383456.33920	17
SRR1383456.33922	13
SRR1383456.33912	22
SRR1383456.33919	14
SRR1383456.33924	21
SRR1383456.33923	19
SRR1383456.33925	14
SRR1383456.33926	20
SRR1383456.33927	10
SRR1383456.33928	20
SRR1383456.33929	9
SRR1383456.33930	10
SRR1383456.33931	23
SRR1383456.33932	20
SRR1383456.33934	11
SRR1383456.33933	7
SRR1383456.33935	5
SRR1383456.33936	9
SRR1383456.33937	10
SRR1383456.33939	18
SRR1383456.33938	10
SRR1383456.33943	22
SRR1383456.33944	7
SRR1383456.33942	12
SRR1383456.33945	17
SRR1383456.33946	11
SRR1383456.33947	8
SRR1383456.33941	18
SRR1383456.33948	10
SRR1383456.33949	19
SRR1383456.33950	22
SRR1383456.33951	22
SRR1383456.33952	9
SRR1383456.33953	7
SRR1383456.33955	15
SRR1383456.33954	4
SRR1383456.33956	19
SRR1383456.33940	7
SRR1383456.33959	14
SRR1383456.33957	8
SRR1383456.33961	10
SRR1383456.33960	8
SRR1383456.33963	22
SRR1383456.33964	23
SRR1383456.33962	9
SRR1383456.33965	9
SRR1383456.33966	5
SRR1383456.33967	14
SRR1383456.33968	5
SRR1383456.33969	18
SRR1383456.33958	13
SRR1383456.33970	16
SRR1383456.33974	18
SRR1383456.33972	5
SRR1383456.33973	8
SRR1383456.33977	14
SRR1383456.33978	8
SRR1383456.33976	23
SRR1383456.33980	28
SRR1383456.33979	20
SRR1383456.33982	6
SRR1383456.33981	9
SRR1383456.33975	2
SRR1383456.33983	21
SRR1383456.33971	17
SRR1383456.33984	16
SRR1383456.33986	18
SRR1383456.33985	10
SRR1383456.33988	5
SRR1383456.33990	7
SRR1383456.33987	21
SRR1383456.33989	11
SRR1383456.33991	19
SRR1383456.33993	9
SRR1383456.33992	13
SRR1383456.33994	15
SRR1383456.33995	11
SRR1383456.33996	19
SRR1383456.33998	5
SRR1383456.34002	8
SRR1383456.33997	16
SRR1383456.34004	5
SRR1383456.34005	24
SRR1383456.34000	13
SRR1383456.34003	19
SRR1383456.34008	4
SRR1383456.34006	4
SRR1383456.34011	8
SRR1383456.34013	11
SRR1383456.34012	14
SRR1383456.34014	22
SRR1383456.34015	15
SRR1383456.34016	2
SRR1383456.33999	6
SRR1383456.34017	5
SRR1383456.34001	5
SRR1383456.34007	11
SRR1383456.34009	7
SRR1383456.34018	2
SRR1383456.34010	23
SRR1383456.34021	10
SRR1383456.34020	18
SRR1383456.34023	21
SRR1383456.34019	11
SRR1383456.34022	4
SRR1383456.34024	22
SRR1383456.34025	18
SRR1383456.34026	6
SRR1383456.34027	10
SRR1383456.34028	8
SRR1383456.34029	9
SRR1383456.34032	17
SRR1383456.34031	4
SRR1383456.34035	3
SRR1383456.34030	2
SRR1383456.34037	9
SRR1383456.34033	7
SRR1383456.34036	11
SRR1383456.34034	19
SRR1383456.34040	8
SRR1383456.34039	17
SRR1383456.34038	6
SRR1383456.34041	20
SRR1383456.34045	20
SRR1383456.34043	5
SRR1383456.34044	11
SRR1383456.34048	21
SRR1383456.34050	21
SRR1383456.34046	23
SRR1383456.34042	10
SRR1383456.34052	9
SRR1383456.34047	13
SRR1383456.34053	21
SRR1383456.34049	16
SRR1383456.34051	9
SRR1383456.34054	16
SRR1383456.34055	6
SRR1383456.34056	13
SRR1383456.34057	6
SRR1383456.34061	18
SRR1383456.34059	4
SRR1383456.34060	6
SRR1383456.34058	5
SRR1383456.34063	4
SRR1383456.34062	8
SRR1383456.34064	7
SRR1383456.34065	16
SRR1383456.34066	18
SRR1383456.34068	9
SRR1383456.34067	5
SRR1383456.34070	19
SRR1383456.34069	4
SRR1383456.34072	5
SRR1383456.34071	8
SRR1383456.34073	14
SRR1383456.34075	22
SRR1383456.34077	19
SRR1383456.34074	19
SRR1383456.34076	20
SRR1383456.34081	14
SRR1383456.34078	22
SRR1383456.34080	11
SRR1383456.34079	24
SRR1383456.34082	12
SRR1383456.34085	4
SRR1383456.34083	20
SRR1383456.34088	17
SRR1383456.34084	10
SRR1383456.34086	7
SRR1383456.34087	6
SRR1383456.34089	10
SRR1383456.34090	12
SRR1383456.34092	4
SRR1383456.34093	17
SRR1383456.34091	7
SRR1383456.34094	21
SRR1383456.34095	15
SRR1383456.34096	12
SRR1383456.34097	5
SRR1383456.34098	4
SRR1383456.34101	21
SRR1383456.34100	22
SRR1383456.34102	8
SRR1383456.34099	4
SRR1383456.34105	4
SRR1383456.34104	14
SRR1383456.34103	5
SRR1383456.34109	17
SRR1383456.34107	6
SRR1383456.34108	7
SRR1383456.34106	8
SRR1383456.34110	15
SRR1383456.34112	20
SRR1383456.34111	13
SRR1383456.34113	15
SRR1383456.34115	14
SRR1383456.34114	8
SRR1383456.34116	7
SRR1383456.34117	19
SRR1383456.34118	23
SRR1383456.34119	4
SRR1383456.34120	6
SRR1383456.34121	8
SRR1383456.34122	2
SRR1383456.34123	9
SRR1383456.34124	20
SRR1383456.34125	20
SRR1383456.34126	11
SRR1383456.34127	5
SRR1383456.34128	19
SRR1383456.34129	8
SRR1383456.34130	12
SRR1383456.34132	21
SRR1383456.34135	5
SRR1383456.34131	5
SRR1383456.34133	20
SRR1383456.34134	7
SRR1383456.34136	23
